"","release_date","movie","production_budget","domestic_gross","worldwide_gross","distributor","mpaa_rating","genre","profit_ratio","decade","distributor_top7","md","month_day"
"3139",2006-09-08,"Sherrybaby",2e+06,199176,759504,"IFC Films","R","Drama",0.379752,2000,"Other",251,"Sep-8"
"3140",2005-04-15,"It's All Gone Pete Tong",2e+06,120620,2226603,"Matson","R","Drama",1.1133015,2000,"Other",105,"Apr-15"
"3141",1998-04-15,"24 7: Twenty Four Seven",2e+06,72544,72544,"October Films","R","Comedy",0.036272,1990,"Other",105,"Apr-15"
"3142",2017-02-03,"Growing up Smith",2e+06,35312,35312,"Good Deed Entertain…","PG-13","Comedy",0.017656,2010,"Other",34,"Feb-3"
"3143",2009-03-20,"Super Capers",2e+06,30955,30955,"Roadside Attractions","PG","Adventure",0.0154775,2000,"Other",79,"Mar-20"
"3144",1993-01-01,"Return of the Living Dead 3",2e+06,21000,21000,NA,NA,"Horror",0.0105,1990,"Other",1,"Jan-1"
"3145",2006-02-10,"London",2e+06,12667,12667,"IDP/Goldwyn/Roadside","R","Drama",0.0063335,2000,"Other",41,"Feb-10"
"3146",2008-10-31,"Eden Lake",2e+06,7321,4294373,"Third Rail","R","Horror",2.1471865,2000,"Other",305,"Oct-31"
"3147",2006-06-23,"Say Uncle",2e+06,5361,5361,"TLA Releasing","R","Comedy",0.0026805,2000,"Other",174,"Jun-23"
"3148",2011-09-09,"Grave Encounters",2e+06,0,2151887,"TriBeca Films",NA,"Horror",1.0759435,2010,"Other",252,"Sep-9"
"3149",2010-10-08,"Nowhere Boy",1900000,1445366,7785229,"Weinstein Co.","R","Drama",4.09748894736842,2010,"Other",281,"Oct-8"
"3150",2003-07-11,"Northfork",1900000,1420578,1445140,"Paramount Vantage","PG-13","Drama",0.7606,2000,"Other",192,"Jul-11"
"3151",2015-04-24,"Brotherly Love",1900000,478595,478595,"Freestyle Releasing","R","Drama",0.251892105263158,2010,"Other",114,"Apr-24"
"3152",2011-06-03,"Submarine",1900000,467602,4581937,"Weinstein Co.","R","Comedy",2.41154578947368,2010,"Other",154,"Jun-3"
"3153",2010-08-27,"The Last Exorcism",1800000,41034350,70165900,"Lionsgate","PG-13","Horror",38.9810555555556,2010,"Lionsgate",239,"Aug-27"
"3154",1976-11-16,"Carrie",1800000,25878153,25878153,"United Artists",NA,"Horror",14.3767516666667,1970,"Other",321,"Nov-16"
"3155",1984-11-09,"A Nightmare on Elm Street",1800000,25504513,25504513,"New Line","R","Horror",14.1691738888889,1980,"Other",314,"Nov-9"
"3156",2012-06-27,"Beasts of the Southern Wild",1800000,12795746,23265132,"Fox Searchlight","PG-13","Drama",12.9250733333333,2010,"Other",179,"Jun-27"
"3157",2002-11-15,"El crimen de padre Amaro",1800000,5719000,5719000,"Goldwyn Entertainment","R","Drama",3.17722222222222,2000,"Other",319,"Nov-15"
"3158",2001-06-15,"Songcatcher",1800000,3050934,3050934,"Lionsgate","PG-13","Drama",1.69496333333333,2000,"Lionsgate",166,"Jun-15"
"3159",2011-08-23,"Higher Ground",1800000,841056,842693,"Sony Pictures Classics","R","Drama",0.468162777777778,2010,"Other",235,"Aug-23"
"3160",2010-10-08,"I Spit on Your Grave",1750000,93051,1278471,"Anchor Bay Entertai…","R","Horror",0.730554857142857,2010,"Other",281,"Oct-8"
"3161",2001-11-23,"In the Bedroom",1700000,35930604,42137871,"Miramax","R","Drama",24.7869829411765,2000,"Other",327,"Nov-23"
"3162",2008-03-19,"La misma luna",1700000,12590147,23271741,"Weinstein Co.","PG-13","Drama",13.6892594117647,2000,"Other",79,"Mar-19"
"3163",2014-02-28,"The Lunchbox",1700000,4231500,12231500,"Sony Pictures Classics","PG","Drama",7.195,2010,"Other",59,"Feb-28"
"3164",2013-10-04,"Grace Unplugged",1700000,2507159,2507159,"Roadside Attractions","PG","Drama",1.47479941176471,2010,"Other",277,"Oct-4"
"3165",1999-10-01,"Happy, Texas",1700000,2039192,2891228,"Miramax","PG-13","Comedy",1.70072235294118,1990,"Other",274,"Oct-1"
"3166",2015-12-18,"Saul fia",1700000,1777043,9696537,"Sony Pictures Classics","R","Drama",5.70384529411765,2010,"Other",352,"Dec-18"
"3167",2005-06-17,"My Summer of Love",1700000,1000915,4727375,"Focus Features","R","Drama",2.78080882352941,2000,"Other",168,"Jun-17"
"3168",2005-06-24,"Yes",1700000,396035,661221,"Sony Pictures Classics","R","Drama",0.388953529411765,2000,"Other",175,"Jun-24"
"3169",1999-04-09,"Foolish",1600000,6026908,6026908,"Artisan","R","Comedy",3.7668175,1990,"Other",99,"Apr-9"
"3170",2006-01-27,"Bubble",1600000,145382,145382,"Magnolia Pictures","R","Drama",0.09086375,2000,"Other",27,"Jan-27"
"3171",1999-01-15,"Mississippi Mermaid",1600000,27795,2627795,"MGM","R","Drama",1.642371875,1990,"Other",15,"Jan-15"
"3172",2005-11-04,"I Love Your Work",1600000,3264,3264,"ThinkFilm","R","Comedy",0.00204,2000,"Other",308,"Nov-4"
"3173",2011-04-01,"Insidious",1500000,54009150,99870886,"FilmDistrict","R","Horror",66.5805906666667,2010,"Other",91,"Apr-1"
"3174",2016-10-21,"Moonlight",1500000,27854931,65322266,"A24","R","Drama",43.5481773333333,2010,"Other",295,"Oct-21"
"3175",2003-09-12,"Cabin Fever",1500000,21158188,30351664,"Lionsgate","R","Horror",20.2344426666667,2000,"Lionsgate",255,"Sep-12"
"3176",1989-09-08,"Kickboxer",1500000,14533681,14533681,"Cannon","R","Action",9.68912066666667,1980,"Other",251,"Sep-8"
"3177",1988-02-26,"Bloodsport",1500000,11806119,11806119,"Cannon","R","Action",7.870746,1980,"Other",57,"Feb-26"
"3178",2005-10-05,"The Squid and the Whale",1500000,7372734,11191423,"IDP/Goldwyn/Roadside","R","Drama",7.46094866666667,2000,"Other",278,"Oct-5"
"3179",1979-04-20,"Dawn of the Dead",1500000,5100000,5.5e+07,"United Film Distrib…",NA,"Horror",36.6666666666667,1970,"Other",110,"Apr-20"
"3180",1994-09-23,"Exotica",1500000,5046118,5046118,"Miramax","R","Drama",3.36407866666667,1990,"Other",266,"Sep-23"
"3181",2013-07-26,"The To Do List",1500000,3491669,4128828,"CBS Films","R","Comedy",2.752552,2010,"Other",207,"Jul-26"
"3182",1998-06-26,"Buffalo '66",1500000,2380606,2380606,"Lionsgate","R","Comedy",1.58707066666667,1990,"Lionsgate",177,"Jun-26"
"3183",1984-03-02,"Repo Man",1500000,2300000,2300000,"Universal",NA,"Comedy",1.53333333333333,1980,"Universal",62,"Mar-2"
"3184",2016-10-21,"I’m Not Ashamed",1500000,2082980,2082980,"Pure Flix Entertain…","PG-13","Drama",1.38865333333333,2010,"Other",295,"Oct-21"
"3185",2002-04-19,"Nueve Reinas",1500000,1222889,12412889,"Sony Pictures Classics","R","Drama",8.27525933333333,2000,"Other",109,"Apr-19"
"3186",2013-04-19,"The Lords of Salem",1500000,1165881,1541131,"Anchor Bay Entertai…","R","Horror",1.02742066666667,2010,"Other",109,"Apr-19"
"3187",2005-03-25,"The Ballad of Jack and Rose",1500000,712294,1126258,"IFC Films","R","Drama",0.750838666666667,2000,"Other",84,"Mar-25"
"3188",2002-05-17,"The Believer",1500000,406035,1840248,"Sony Pictures","R","Drama",1.226832,2000,"Sony Pictures",137,"May-17"
"3189",2008-03-07,"Snow Angels",1500000,402858,414404,"Warner Independent","R","Drama",0.276269333333333,2000,"Other",67,"Mar-7"
"3190",2011-02-11,"MOOZ-lum",1500000,362239,372239,"Peace Film LLC","PG-13","Drama",0.248159333333333,2010,"Other",42,"Feb-11"
"3191",2011-08-19,"Amigo",1500000,184705,184705,"Variance Films","R","Drama",0.123136666666667,2010,"Other",231,"Aug-19"
"3192",2007-09-07,"Hatchet",1500000,175281,240396,"Anchor Bay Entertai…","R","Horror",0.160264,2000,"Other",250,"Sep-7"
"3193",2008-10-31,"My Name is Bruce",1500000,173066,173066,"Image Entertainment","R","Horror",0.115377333333333,2000,"Other",305,"Oct-31"
"3194",1936-02-05,"Modern Times",1500000,163245,165049,"Kino International","G","Comedy",0.110032666666667,1930,"Other",36,"Feb-5"
"3195",2007-05-11,"The Salon",1500000,139084,139084,"Freestyle Releasing","PG-13","Comedy",0.0927226666666667,2000,"Other",131,"May-11"
"3196",2002-03-22,"Stolen Summer",1500000,119841,119841,"Miramax","PG","Drama",0.079894,2000,"Other",81,"Mar-22"
"3197",2005-09-28,"Forty Shades of Blue",1500000,75828,172569,"Vitagraph Films","R","Drama",0.115046,2000,"Other",271,"Sep-28"
"3198",2009-10-09,"Trucker",1500000,52429,52429,"Monterey Media","R","Drama",0.0349526666666667,2000,"Other",282,"Oct-9"
"3199",2018-07-20,"Teefa in Trouble",1500000,0,98806,"Yash Raj Films",NA,"Action",0.0658706666666667,2010,"Other",201,"Jul-20"
"3200",2015-11-20,"Mustang",1400000,845464,5545484,"Cohen Media Group","PG-13","Drama",3.96106,2010,"Other",324,"Nov-20"
"3201",2005-04-29,"The Holy Girl",1400000,304124,1261792,"Fine Line","R","Drama",0.90128,2000,"Other",119,"Apr-29"
"3202",1998-10-09,"Festen",1300000,1647780,1647780,"October Films","R","Comedy",1.26752307692308,1990,"Other",282,"Oct-9"
"3203",1996-10-11,"Trees Lounge",1300000,749741,749741,"Orion Classics","R","Drama",0.576723846153846,1990,"Other",285,"Oct-11"
"3204",2007-03-23,"Journey from the Fall",1300000,635305,635305,"Imaginasian","R","Drama",0.488696153846154,2000,"Other",82,"Mar-23"
"3205",2000-05-05,"The Basket",1300000,609042,609042,"MGM","PG","Drama",0.468493846153846,2000,"Other",126,"May-5"
"3206",1985-03-15,"Def-Con 4",1300000,210904,210904,"New World",NA,"Action",0.162233846153846,1980,"Other",74,"Mar-15"
"3207",1981-04-30,"Friday the 13th Part 2",1250000,21722776,21722776,"Paramount Pictures",NA,"Horror",17.3782208,1980,"Paramount Pictures",120,"Apr-30"
"3208",1984-08-31,"C.H.U.D.",1250000,4700000,4700000,"New World",NA,"Horror",3.76,1980,"Other",244,"Aug-31"
"3209",2013-04-19,"Filly Brown",1250000,2850357,2940411,"Lionsgate","R","Drama",2.3523288,2010,"Lionsgate",109,"Apr-19"
"3210",2004-10-29,"Saw",1200000,55968727,103880027,"Lionsgate","R","Horror",86.5666891666667,2000,"Lionsgate",303,"Oct-29"
"3211",1989-08-04,"Sex, Lies, and Videotape",1200000,24741667,36741667,"Miramax","R","Drama",30.6180558333333,1980,"Other",216,"Aug-4"
"3212",2002-02-15,"Super Troopers",1200000,18492362,23046142,"Fox Searchlight","R","Comedy",19.2051183333333,2000,"Other",46,"Feb-15"
"3213",2002-02-22,"Monsoon Wedding",1200000,13876974,27025600,"USA Films","R","Comedy",22.5213333333333,2000,"Other",53,"Feb-22"
"3214",2000-11-10,"You Can Count on Me",1200000,9180275,10827356,"Paramount Vantage","R","Drama",9.02279666666667,2000,"Other",315,"Nov-10"
"3215",2013-04-19,"Home Run",1200000,2859955,2859955,"Samuel Goldwyn Films","PG-13","Drama",2.38329583333333,2010,"Other",109,"Apr-19"
"3216",2000-07-07,"But I'm a Cheerleader",1200000,2205627,2509344,"Lionsgate","R","Comedy",2.09112,2000,"Lionsgate",189,"Jul-7"
"3217",2012-04-13,"Blue Like Jazz",1200000,595018,595018,"Roadside Attractions","PG-13","Comedy",0.495848333333333,2010,"Other",104,"Apr-13"
"3218",2015-08-28,"Que Horas Ela Volta?",1200000,376976,3247411,"Oscilloscope Pictures","R","Drama",2.70617583333333,2010,"Other",240,"Aug-28"
"3219",1982-11-19,"Q",1200000,255000,255000,"United Film Distrib…",NA,"Horror",0.2125,1980,"Other",323,"Nov-19"
"3220",2014-03-21,"God’s Not Dead",1150000,60755732,63777092,"Pure Flix Entertain…","PG","Drama",55.4583408695652,2010,"Other",80,"Mar-21"
"3221",2005-10-07,"Waiting...",1125000,16124543,18673274,"Lionsgate","R","Comedy",16.5984657777778,2000,"Lionsgate",280,"Oct-7"
"3222",2005-12-25,"Wolf Creek",1100000,16186348,29005064,"Weinstein Co.","R","Horror",26.36824,2000,"Other",359,"Dec-25"
"3223",2005-02-11,"Ong-Bak",1100000,4563167,24062965,"Magnolia Pictures","R","Action",21.8754227272727,2000,"Other",42,"Feb-11"
"3224",2012-03-23,"Serbuan maut",1100000,4105123,9297407,"Sony Pictures Classics","R","Action",8.45218818181818,2010,"Other",83,"Mar-23"
"3225",1987-09-04,"The Offspring",1100000,1355728,1355728,"Moviestore Entertai…","R","Horror",1.23248,1980,"Other",247,"Sep-4"
"3226",2012-05-18,"Beyond the Black Rainbow",1100000,56491,56491,"Mongrel Media","R","Drama",0.0513554545454545,2010,"Other",139,"May-18"
"3227",1943-01-23,"Casablanca",1039000,10462500,10462500,"Warner Bros.","PG","Drama",10.0697786333013,1940,"Warner Bros.",23,"Jan-23"
"3228",1976-11-21,"Rocky",1e+06,117235147,2.25e+08,"United Artists","PG","Drama",225,1970,"Other",326,"Nov-21"
"3229",2012-01-06,"The Devil Inside",1e+06,53262945,101759490,"Paramount Pictures","R","Horror",101.75949,2010,"Paramount Pictures",6,"Jan-6"
"3230",2015-04-17,"Unfriended",1e+06,32789645,62869004,"Universal","R","Horror",62.869004,2010,"Universal",107,"Apr-17"
"3231",1976-02-08,"Taxi Driver",1e+06,28262574,28316211,"Columbia","R","Drama",28.316211,1970,"Other",39,"Feb-8"
"3232",1980-02-01,"The Fog",1e+06,21378361,21378361,"Avco Embassy",NA,"Horror",21.378361,1980,"Other",32,"Feb-1"
"3233",2013-08-23,"You're Next",1e+06,18494006,26887177,"Lionsgate","R","Horror",26.887177,2010,"Lionsgate",235,"Aug-23"
"3234",2012-05-25,"Chernobyl Diaries",1e+06,18119640,42411721,"Warner Bros.","R","Horror",42.411721,2010,"Warner Bros.",146,"May-25"
"3235",1981-04-10,"The Howling",1e+06,17985000,17985000,"Avco Embassy",NA,"Horror",17.985,1980,"Other",100,"Apr-10"
"3236",1963-05-08,"Dr. No",1e+06,16067035,59567035,"MGM","PG","Action",59.567035,1960,"Other",128,"May-8"
"3237",1987-09-18,"Hellraiser",1e+06,14564000,14575148,"New World","R","Horror",14.575148,1980,"Other",261,"Sep-18"
"3238",2000-08-18,"Godzilla 2000",1e+06,10037390,10037390,"Sony Pictures","PG","Action",10.03739,2000,"Sony Pictures",231,"Aug-18"
"3239",2010-12-29,"Blue Valentine",1e+06,9737892,16566240,"Weinstein Co.","R","Drama",16.56624,2010,"Other",363,"Dec-29"
"3240",2006-01-20,"Transamerica",1e+06,9015303,16553163,"Weinstein Co.","R","Drama",16.553163,2000,"Other",20,"Jan-20"
"3241",1970-01-01,"Beyond the Valley of the Dolls",1e+06,9e+06,9e+06,"20th Century Fox",NA,"Comedy",9,1970,"20th Century Fox",1,"Jan-1"
"3242",2018-07-20,"Unfriended: Dark Web",1e+06,8783985,9620953,"OTL Releasing","R","Horror",9.620953,2010,"Other",201,"Jul-20"
"3243",2015-09-25,"The Green Inferno",1e+06,7192291,12931569,"High Top Releasing","R","Horror",12.931569,2010,"Other",268,"Sep-25"
"3244",2012-10-19,"The Sessions",1e+06,6002451,11495204,"Fox Searchlight","R","Drama",11.495204,2010,"Other",293,"Oct-19"
"3245",2012-03-23,"October Baby",1e+06,5355847,5391992,"Five & Two Pictures","PG-13","Drama",5.391992,2010,"Other",83,"Mar-23"
"3246",2014-09-12,"The Skeleton Twins",1e+06,5284309,5797192,"Lionsgate/Roadside …","R","Drama",5.797192,2010,"Other",255,"Sep-12"
"3247",2005-08-03,"Junebug",1e+06,2678010,3553253,"Sony Pictures Classics","R","Drama",3.553253,2000,"Other",215,"Aug-3"
"3248",2008-08-01,"Frozen River",1e+06,2511476,6030129,"Sony Pictures Classics","R","Drama",6.030129,2000,"Other",214,"Aug-1"
"3249",2001-11-21,"Sidewalks of New York",1e+06,2402459,3575308,"Paramount Vantage","R","Comedy",3.575308,2000,"Other",325,"Nov-21"
"3250",1998-04-24,"Two Girls and a Guy",1e+06,2057193,2315026,"Fox Searchlight","R","Drama",2.315026,1990,"Other",114,"Apr-24"
"3251",2009-09-18,"The Secrets of Jonathan Sperry",1e+06,1355079,1355079,"Five & Two Pictures","PG","Drama",1.355079,2000,"Other",261,"Sep-18"
"3252",2003-09-19,"Bubba Ho-Tep",1e+06,1239183,1492895,"Vitagraph Films","R","Comedy",1.492895,2000,"Other",262,"Sep-19"
"3253",2001-12-07,"No Man's Land",1e+06,1067481,2684207,"MGM","R","Drama",2.684207,2000,"Other",341,"Dec-7"
"3254",1998-10-09,"Slam",1e+06,1009819,1087521,"Trimark","R","Drama",1.087521,1990,"Other",282,"Oct-9"
"3255",2017-08-18,"Patti Cake$",1e+06,800148,1471090,"Fox Searchlight","R","Comedy",1.47109,2010,"Other",230,"Aug-18"
"3256",2000-12-01,"Panic",1e+06,779137,1425707,"Roxie Releasing","R","Drama",1.425707,2000,"Other",336,"Dec-1"
"3257",2014-05-09,"Palo Alto",1e+06,767732,1156309,"TriBeca Films","R","Drama",1.156309,2010,"Other",129,"May-9"
"3258",2011-07-29,"The Future",1e+06,568662,1239174,"Roadside Attractions","R","Drama",1.239174,2010,"Other",210,"Jul-29"
"3259",2003-02-14,"All the Real Girls",1e+06,549666,703020,"Sony Pictures Classics","R","Drama",0.70302,2000,"Other",45,"Feb-14"
"3260",2014-10-24,"23 Blast",1e+06,549185,549185,"Abramorama Films","PG-13","Drama",0.549185,2010,"Other",297,"Oct-24"
"3261",1997-06-20,"Dream With The Fishes",1e+06,542909,542909,"Sony Pictures Classics","R","Drama",0.542909,1990,"Other",171,"Jun-20"
"3262",2003-05-02,"Blue Car",1e+06,464126,475367,"Miramax","R","Drama",0.475367,2000,"Other",122,"May-2"
"3263",2007-10-19,"Wristcutters: A Love Story",1e+06,446165,473769,"Autonomous Films","R","Comedy",0.473769,2000,"Other",292,"Oct-19"
"3264",2000-05-05,"Luminarias",1e+06,428535,428535,NA,"R","Comedy",0.428535,2000,"Other",126,"May-5"
"3265",2014-07-18,"I Origins",1e+06,336472,852399,"Fox Searchlight","R","Drama",0.852399,2010,"Other",199,"Jul-18"
"3266",2003-08-22,"The Battle of Shaker Heights",1e+06,280351,839145,"Miramax","PG-13","Comedy",0.839145,2000,"Other",234,"Aug-22"
"3267",2002-12-30,"Love Liza",1e+06,213137,213137,NA,"R","Drama",0.213137,2000,"Other",364,"Dec-30"
"3268",2001-08-22,"Lisa Picard is Famous",1e+06,113433,113433,NA,"PG-13","Comedy",0.113433,2000,"Other",234,"Aug-22"
"3269",2009-10-30,"The House of the Devil",1e+06,101215,102812,"Magnolia Pictures","R","Horror",0.102812,2000,"Other",303,"Oct-30"
"3270",2012-06-01,"Hardflip",1e+06,96734,96734,"Rocky Mountain Pict…","PG-13","Drama",0.096734,2010,"Other",153,"Jun-1"
"3271",2016-03-11,"Creative Control",1e+06,63014,63014,"Magnolia Pictures","R","Drama",0.063014,2010,"Other",71,"Mar-11"
"3272",2014-10-17,"Camp X-Ray",1e+06,9837,9837,"IFC Films","R","Drama",0.009837,2010,"Other",290,"Oct-17"
"3273",2008-11-21,"Special",1e+06,7202,26822,"Revolver Entertainment","R","Drama",0.026822,2000,"Other",326,"Nov-21"
"3274",2015-04-10,"The Sisterhood of Night",1e+06,6870,6870,"Freestyle Releasing","PG-13","Drama",0.00687,2010,"Other",100,"Apr-10"
"3275",2005-03-18,"The Helix…Loaded",1e+06,3700,3700,"Romar","R","Comedy",0.0037,2000,"Other",77,"Mar-18"
"3276",2015-05-15,"Childless",1e+06,1036,1036,"Monterey Media","R","Drama",0.001036,2010,"Other",135,"May-15"
"3277",2006-04-21,"In Her Line of Fire",1e+06,884,884,"Regent Releasing","R","Action",0.000884,2000,"Other",111,"Apr-21"
"3278",2006-04-14,"Hard Candy",950000,1024640,8267066,"Lionsgate","R","Horror",8.7021747368421,2000,"Lionsgate",104,"Apr-14"
"3279",2002-09-27,"Charly",950000,814666,814666,"Excel Entertainment","PG","Comedy",0.857543157894737,2000,"Other",270,"Sep-27"
"3280",2012-04-13,"L!fe Happens",930000,30905,30905,"PMK*BNC","R","Comedy",0.0332311827956989,2010,"Other",104,"Apr-13"
"3281",2017-05-12,"Lowriders",916000,6179955,6188421,"BH Tilt","PG-13","Drama",6.75591812227074,2010,"Other",132,"May-12"
"3282",2013-07-12,"Fruitvale Station",9e+05,16098998,17549645,"Weinstein Co.","R","Drama",19.4996055555556,2010,"Other",193,"Jul-12"
"3283",2016-04-01,"Meet the Blacks",9e+05,9097072,9097072,"Freestyle Releasing","R","Comedy",10.1078577777778,2010,"Other",92,"Apr-1"
"3284",2011-08-26,"Circumstance",9e+05,454121,958978,"Roadside Attractions","R","Drama",1.06553111111111,2010,"Other",238,"Aug-26"
"3285",2006-08-25,"The Quiet",9e+05,381420,381420,"Sony Pictures Classics","R","Drama",0.4238,2000,"Other",237,"Aug-25"
"3286",1942-08-13,"Bambi",858000,102797000,2.68e+08,"RKO Radio Pictures","G","Drama",312.354312354312,1940,"Other",225,"Aug-13"
"3287",2012-08-31,"For a Good Time, Call",850000,1251749,1386088,"Focus Features","R","Comedy",1.63069176470588,2010,"Other",244,"Aug-31"
"3288",2004-01-30,"Latter Days",850000,833118,865708,"TLA Releasing","R","Drama",1.01848,2000,"Other",30,"Jan-30"
"3289",2002-10-25,"Time Changer",825000,1500711,1500711,"Five & Two Pictures","PG","Drama",1.81904363636364,2000,"Other",298,"Oct-25"
"3290",2011-12-30,"Jodaeiye Nader az Simin",8e+05,7098492,24426169,"Sony Pictures Classics","PG-13","Drama",30.53271125,2010,"Other",364,"Dec-30"
"3291",1996-05-10,"Welcome to the Dollhouse",8e+05,4198137,5034794,"Sony Pictures Classics","R","Comedy",6.2934925,1990,"Other",131,"May-10"
"3292",2003-03-28,"Raising Victor Vargas",8e+05,2073984,2900578,"Samuel Goldwyn Films","R","Drama",3.6257225,2000,"Other",87,"Mar-28"
"3293",1993-10-01,"Ruby in Paradise",8e+05,1001437,1001437,NA,"R","Drama",1.25179625,1990,"Other",274,"Oct-1"
"3294",2004-05-07,"The Mudge Boy",8e+05,62544,62544,"Strand","R","Drama",0.07818,2000,"Other",128,"May-7"
"3295",2004-08-06,"Saints and Soldiers",780000,1310470,1310470,"Excel Entertainment","PG-13","Drama",1.68008974358974,2000,"Other",219,"Aug-6"
"3296",1973-08-11,"American Graffiti",777000,1.15e+08,1.4e+08,"Universal","PG","Drama",180.18018018018,1970,"Universal",223,"Aug-11"
"3297",2012-06-08,"Safety Not Guaranteed",750000,4010957,4422318,"FilmDistrict","R","Comedy",5.896424,2010,"Other",160,"Jun-8"
"3298",2012-02-03,"The Innkeepers",750000,78396,1011535,"Magnolia Pictures","R","Horror",1.34871333333333,2010,"Other",34,"Feb-3"
